SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
22009,1610612742,DAL,Dallas Mavericks,0020900143,2009-11-15,DAL @ DET,W,239,95,36,82,0.439,7,16,0.438,16,21,0.762,11,27,38,25,11,7,7,15,5.0
22009,1610612742,DAL,Dallas Mavericks,0020900128,2009-11-13,DAL @ MIN,W,241,89,34,85,0.4,4,22,0.182,17,22,0.773,11,46,57,20,7,12,17,23,12.0
22009,1610612742,DAL,Dallas Mavericks,0020900119,2009-11-11,DAL @ SAS,L,239,83,28,79,0.354,5,15,0.333,22,27,0.815,11,36,47,15,6,2,11,19,-9.0
22009,1610612742,DAL,Dallas Mavericks,0020900107,2009-11-10,DAL vs. HOU,W,239,121,46,83,0.554,7,12,0.583,22,23,0.957,9,37,46,27,6,5,14,28,18.0
22009,1610612742,DAL,Dallas Mavericks,0020900088,2009-11-07,DAL vs. TOR,W,238,129,53,85,0.624,10,20,0.5,13,21,0.619,6,36,42,32,11,3,9,19,28.0
22009,1610612742,DAL,Dallas Mavericks,0020900067,2009-11-04,DAL @ NOH,L,265,107,39,85,0.459,11,26,0.423,18,24,0.75,12,28,40,19,4,6,17,25,-7.0
22009,1610612742,DAL,Dallas Mavericks,0020900058,2009-11-03,DAL vs. UTA,W,239,96,34,86,0.395,7,18,0.389,21,23,0.913,15,35,50,18,8,12,15,17,11.0
22009,1610612742,DAL,Dallas Mavericks,0020900038,2009-10-31,DAL @ LAC,W,241,93,35,84,0.417,3,14,0.214,20,23,0.87,9,35,44,25,11,8,11,16,9.0
22009,1610612742,DAL,Dallas Mavericks,0020900031,2009-10-30,DAL @ LAL,W,242,94,32,77,0.416,5,15,0.333,25,32,0.781,13,33,46,19,6,3,17,21,14.0
22009,1610612742,DAL,Dallas Mavericks,0020900002,2009-10-27,DAL vs. WAS,L,241,91,30,76,0.395,4,18,0.222,27,34,0.794,11,31,42,16,6,9,9,20,-11.0
12009,1610612742,DAL,Dallas Mavericks,0010900114,2009-10-23,DAL @ HOU,W,241,98,36,85,0.424,2,12,0.167,24,29,0.828,15,35,50,19,10,2,18,29,4.0
12009,1610612742,DAL,Dallas Mavericks,0010900095,2009-10-20,DAL @ CLE,L,241,66,26,77,0.338,4,18,0.222,10,13,0.769,8,33,41,14,4,8,15,20,-30.0
12009,1610612742,DAL,Dallas Mavericks,0010900078,2009-10-17,DAL vs. CLE,W,240,93,35,71,0.493,6,19,0.316,17,28,0.607,11,31,42,25,8,3,12,21,11.0
12009,1610612742,DAL,Dallas Mavericks,0010900066,2009-10-15,DAL vs. DET,W,241,113,43,77,0.558,6,11,0.545,21,28,0.75,6,37,43,29,8,4,18,25,25.0
12009,1610612742,DAL,Dallas Mavericks,0010900044,2009-10-11,DAL vs. MEM,W,239,114,39,78,0.5,4,15,0.267,32,41,0.78,13,26,39,23,17,0,17,23,7.0
12009,1610612742,DAL,Dallas Mavericks,0010900028,2009-10-09,DAL @ WAS,W,241,123,39,83,0.47,8,28,0.286,37,43,0.86,8,31,39,27,9,2,12,29,8.0
12009,1610612742,DAL,Dallas Mavericks,0010900008,2009-10-05,DAL vs. ORL,L,240,105,31,79,0.392,7,18,0.389,36,41,0.878,10,34,44,17,7,3,14,35,-5.0
42008,1610612742,DAL,Dallas Mavericks,0040800235,2009-05-13,DAL @ DEN,L,239,110,38,74,0.514,12,34,0.353,22,29,0.759,9,21,30,23,5,2,13,22,-14.0
42008,1610612742,DAL,Dallas Mavericks,0040800234,2009-05-11,DAL vs. DEN,W,240,119,40,79,0.506,3,14,0.214,36,43,0.837,9,41,50,17,9,3,14,29,2.0
42008,1610612742,DAL,Dallas Mavericks,0040800233,2009-05-09,DAL vs. DEN,L,240,105,30,75,0.4,5,15,0.333,40,49,0.816,11,35,46,15,1,7,10,27,-1.0
42008,1610612742,DAL,Dallas Mavericks,0040800232,2009-05-05,DAL @ DEN,L,240,105,37,78,0.474,8,23,0.348,23,30,0.767,9,28,37,23,4,1,11,28,-12.0
42008,1610612742,DAL,Dallas Mavericks,0040800231,2009-05-03,DAL @ DEN,L,241,95,40,82,0.488,6,18,0.333,9,13,0.692,10,27,37,17,10,2,20,29,-14.0
42008,1610612742,DAL,Dallas Mavericks,0040800165,2009-04-28,DAL @ SAS,W,241,106,38,74,0.514,10,20,0.5,20,25,0.8,10,30,40,20,8,2,10,18,13.0
42008,1610612742,DAL,Dallas Mavericks,0040800164,2009-04-25,DAL vs. SAS,W,241,99,28,73,0.384,10,25,0.4,33,39,0.846,14,35,49,15,6,6,14,21,9.0
42008,1610612742,DAL,Dallas Mavericks,0040800163,2009-04-23,DAL vs. SAS,W,242,88,34,72,0.472,8,22,0.364,12,16,0.75,5,46,51,20,8,8,13,20,21.0
42008,1610612742,DAL,Dallas Mavericks,0040800162,2009-04-20,DAL @ SAS,L,240,84,29,72,0.403,6,18,0.333,20,23,0.87,5,23,28,17,9,4,10,17,-21.0
42008,1610612742,DAL,Dallas Mavericks,0040800161,2009-04-18,DAL @ SAS,W,241,105,42,78,0.538,5,17,0.294,16,17,0.941,10,29,39,14,5,3,7,17,8.0
22008,1610612742,DAL,Dallas Mavericks,0020801220,2009-04-15,DAL vs. HOU,W,241,95,37,77,0.481,6,13,0.462,15,19,0.789,6,35,41,24,3,4,11,23,11.0
22008,1610612742,DAL,Dallas Mavericks,0020801207,2009-04-13,DAL vs. MIN,W,240,96,32,71,0.451,8,20,0.4,24,27,0.889,7,33,40,19,7,5,11,12,2.0
22008,1610612742,DAL,Dallas Mavericks,0020801196,2009-04-12,DAL @ NOH,L,240,92,37,87,0.425,6,22,0.273,12,13,0.923,14,27,41,21,5,3,6,19,-10.0
22008,1610612742,DAL,Dallas Mavericks,0020801184,2009-04-10,DAL vs. NOH,W,240,100,34,85,0.4,5,24,0.208,27,33,0.818,20,34,54,24,5,2,8,18,8.0
22008,1610612742,DAL,Dallas Mavericks,0020801171,2009-04-08,DAL vs. UTA,W,238,130,45,82,0.549,11,24,0.458,29,33,0.879,12,35,47,26,16,5,14,28,29.0
22008,1610612742,DAL,Dallas Mavericks,0020801143,2009-04-05,DAL vs. PHX,W,241,140,51,85,0.6,15,25,0.6,23,25,0.92,12,25,37,34,6,7,16,29,24.0
22008,1610612742,DAL,Dallas Mavericks,0020801128,2009-04-03,DAL @ MEM,L,241,102,38,77,0.494,7,22,0.318,19,25,0.76,4,28,32,20,3,4,7,21,-5.0
22008,1610612742,DAL,Dallas Mavericks,0020801118,2009-04-01,DAL vs. MIA,W,239,98,33,72,0.458,9,26,0.346,23,26,0.885,7,30,37,21,7,5,11,22,2.0
22008,1610612742,DAL,Dallas Mavericks,0020801108,2009-03-31,DAL @ MIN,W,241,108,46,83,0.554,8,16,0.5,8,11,0.727,9,37,46,25,9,4,13,18,20.0
22008,1610612742,DAL,Dallas Mavericks,0020801091,2009-03-29,DAL @ CLE,L,242,74,29,80,0.363,5,17,0.294,11,17,0.647,9,34,43,23,3,8,13,16,-28.0
22008,1610612742,DAL,Dallas Mavericks,0020801080,2009-03-27,DAL vs. DEN,L,240,101,31,87,0.356,9,21,0.429,30,37,0.811,20,22,42,14,8,9,4,19,-2.0
22008,1610612742,DAL,Dallas Mavericks,0020801068,2009-03-25,DAL vs. GSW,W,240,128,48,82,0.585,4,15,0.267,28,32,0.875,8,36,44,27,11,2,14,20,22.0
22008,1610612742,DAL,Dallas Mavericks,0020801023,2009-03-20,DAL @ IND,W,239,94,35,83,0.422,5,14,0.357,19,25,0.76,6,37,43,18,7,7,4,19,2.0
22008,1610612742,DAL,Dallas Mavericks,0020801020,2009-03-19,DAL @ ATL,L,241,87,36,89,0.404,6,31,0.194,9,13,0.692,16,33,49,15,7,3,13,21,-8.0
22008,1610612742,DAL,Dallas Mavericks,0020801004,2009-03-17,DAL vs. DET,W,241,103,38,67,0.567,6,13,0.462,21,27,0.778,4,29,33,23,3,4,10,18,2.0
22008,1610612742,DAL,Dallas Mavericks,0020800991,2009-03-15,DAL @ LAL,L,240,100,33,83,0.398,13,34,0.382,21,30,0.7,13,27,40,21,11,4,11,20,-7.0
22008,1610612742,DAL,Dallas Mavericks,0020800978,2009-03-13,DAL @ GSW,L,240,110,44,103,0.427,9,27,0.333,13,16,0.813,17,33,50,27,4,5,10,25,-9.0
22008,1610612742,DAL,Dallas Mavericks,0020800964,2009-03-11,DAL @ POR,W,241,93,37,80,0.463,4,16,0.25,15,19,0.789,10,35,45,19,8,4,8,19,4.0
22008,1610612742,DAL,Dallas Mavericks,0020800952,2009-03-10,DAL @ PHX,W,240,122,47,88,0.534,10,27,0.37,18,20,0.9,13,33,46,15,7,4,13,19,5.0
22008,1610612742,DAL,Dallas Mavericks,0020800932,2009-03-07,DAL vs. WAS,W,239,119,43,79,0.544,8,17,0.471,25,31,0.806,9,26,35,29,12,4,13,23,16.0
22008,1610612742,DAL,Dallas Mavericks,0020800915,2009-03-05,DAL @ NOH,L,242,88,30,76,0.395,5,21,0.238,23,26,0.885,12,23,35,12,4,1,9,24,-16.0
22008,1610612742,DAL,Dallas Mavericks,0020800911,2009-03-04,DAL vs. SAS,W,241,107,37,69,0.536,9,19,0.474,24,27,0.889,6,29,35,25,3,9,9,19,5.0
22008,1610612742,DAL,Dallas Mavericks,0020800895,2009-03-02,DAL @ OKC,L,240,87,34,80,0.425,7,24,0.292,12,14,0.857,9,25,34,17,11,2,12,15,-9.0
22008,1610612742,DAL,Dallas Mavericks,0020800890,2009-03-01,DAL vs. TOR,W,238,109,41,93,0.441,7,23,0.304,20,24,0.833,20,37,57,28,5,3,14,23,11.0
22008,1610612742,DAL,Dallas Mavericks,0020800870,2009-02-27,DAL vs. OKC,W,263,110,42,94,0.447,4,21,0.19,22,27,0.815,15,37,52,28,7,6,12,21,2.0
22008,1610612742,DAL,Dallas Mavericks,0020800856,2009-02-25,DAL vs. MIL,W,241,116,39,73,0.534,8,16,0.5,30,32,0.938,13,38,51,23,9,11,22,18,20.0
22008,1610612742,DAL,Dallas Mavericks,0020800848,2009-02-24,DAL @ SAS,L,239,76,27,79,0.342,3,19,0.158,19,25,0.76,13,33,46,10,2,3,12,21,-17.0
22008,1610612742,DAL,Dallas Mavericks,0020800824,2009-02-21,DAL vs. SAC,W,241,116,44,82,0.537,5,13,0.385,23,32,0.719,8,41,49,28,13,6,16,14,21.0
22008,1610612742,DAL,Dallas Mavericks,0020800817,2009-02-20,DAL @ HOU,L,239,86,34,86,0.395,8,19,0.421,10,15,0.667,10,28,38,16,11,3,13,19,-7.0
22008,1610612742,DAL,Dallas Mavericks,0020800804,2009-02-18,DAL vs. NJN,W,239,113,42,77,0.545,10,14,0.714,19,26,0.731,8,28,36,30,6,4,9,16,15.0
22008,1610612742,DAL,Dallas Mavericks,0020800786,2009-02-12,DAL vs. BOS,L,241,92,32,81,0.395,7,17,0.412,21,24,0.875,8,23,31,16,8,6,8,26,-7.0
22008,1610612742,DAL,Dallas Mavericks,0020800770,2009-02-10,DAL vs. SAC,W,239,118,47,85,0.553,5,12,0.417,19,22,0.864,11,36,47,28,12,6,14,24,18.0
22008,1610612742,DAL,Dallas Mavericks,0020800747,2009-02-07,DAL vs. CHI,W,266,115,45,97,0.464,7,17,0.412,18,22,0.818,14,33,47,25,9,11,10,23,1.0
22008,1610612742,DAL,Dallas Mavericks,0020800733,2009-02-05,DAL @ UTA,L,238,87,34,85,0.4,3,13,0.231,16,19,0.842,8,24,32,21,12,3,14,16,-28.0
22008,1610612742,DAL,Dallas Mavericks,0020800729,2009-02-04,DAL vs. POR,W,240,104,43,78,0.551,5,14,0.357,13,14,0.929,5,28,33,28,7,7,12,21,5.0
22008,1610612742,DAL,Dallas Mavericks,0020800706,2009-02-02,DAL @ ORL,W,240,105,39,73,0.534,5,14,0.357,22,25,0.88,6,32,38,19,6,4,15,27,10.0
22008,1610612742,DAL,Dallas Mavericks,0020800694,2009-01-31,DAL @ MIA,W,240,111,47,78,0.603,7,16,0.438,10,12,0.833,4,31,35,22,9,4,15,22,15.0
22008,1610612742,DAL,Dallas Mavericks,0020800676,2009-01-28,DAL vs. GSW,W,239,117,44,89,0.494,8,14,0.571,21,26,0.808,14,39,53,25,6,8,16,18,24.0
22008,1610612742,DAL,Dallas Mavericks,0020800646,2009-01-25,DAL @ BOS,L,240,100,32,76,0.421,6,20,0.3,30,36,0.833,12,28,40,12,3,8,14,14,-24.0
22008,1610612742,DAL,Dallas Mavericks,0020800631,2009-01-23,DAL @ DET,W,240,112,45,82,0.549,6,14,0.429,16,21,0.762,9,26,35,28,10,8,8,21,21.0
22008,1610612742,DAL,Dallas Mavericks,0020800621,2009-01-21,DAL @ MIL,L,239,99,30,82,0.366,5,11,0.455,34,39,0.872,9,24,33,13,4,3,7,22,-34.0
22008,1610612742,DAL,Dallas Mavericks,0020800602,2009-01-19,DAL @ PHI,W,240,95,35,76,0.461,8,20,0.4,17,20,0.85,6,33,39,16,10,2,16,25,2.0
22008,1610612742,DAL,Dallas Mavericks,0020800596,2009-01-17,DAL vs. UTA,W,240,115,43,85,0.506,6,18,0.333,23,26,0.885,15,27,42,27,11,2,14,20,7.0
22008,1610612742,DAL,Dallas Mavericks,0020800573,2009-01-14,DAL vs. NOH,L,240,97,37,74,0.5,9,23,0.391,14,14,1.0,6,32,38,21,1,4,14,20,-7.0
22008,1610612742,DAL,Dallas Mavericks,0020800563,2009-01-13,DAL @ DEN,L,240,97,35,85,0.412,7,23,0.304,20,24,0.833,14,33,47,18,7,8,16,25,-2.0
22008,1610612742,DAL,Dallas Mavericks,0020800551,2009-01-11,DAL @ SAC,L,240,95,39,86,0.453,3,20,0.15,14,15,0.933,11,29,40,15,6,10,13,13,-7.0
22008,1610612742,DAL,Dallas Mavericks,0020800539,2009-01-09,DAL @ PHX,L,241,100,37,85,0.435,9,20,0.45,17,20,0.85,15,17,32,17,6,3,11,15,-28.0
22008,1610612742,DAL,Dallas Mavericks,0020800526,2009-01-08,DAL vs. NYK,W,239,99,38,81,0.469,10,27,0.37,13,19,0.684,11,32,43,24,14,8,17,14,5.0
22008,1610612742,DAL,Dallas Mavericks,0020800512,2009-01-06,DAL vs. LAC,W,240,107,41,87,0.471,8,28,0.286,17,19,0.895,8,29,37,29,8,6,9,27,5.0
22008,1610612742,DAL,Dallas Mavericks,0020800498,2009-01-04,DAL @ MEM,L,239,82,32,76,0.421,5,18,0.278,13,17,0.765,10,24,34,15,4,10,11,18,-20.0
22008,1610612742,DAL,Dallas Mavericks,0020800483,2009-01-02,DAL vs. PHI,W,240,96,36,79,0.456,8,22,0.364,16,18,0.889,8,32,40,27,7,6,10,17,10.0
22008,1610612742,DAL,Dallas Mavericks,0020800463,2008-12-30,DAL vs. MIN,W,240,107,40,85,0.471,10,24,0.417,17,24,0.708,17,25,42,26,8,8,8,7,7.0
22008,1610612742,DAL,Dallas Mavericks,0020800445,2008-12-28,DAL @ LAC,W,240,98,35,84,0.417,9,22,0.409,19,21,0.905,14,39,53,21,5,6,10,19,22.0
22008,1610612742,DAL,Dallas Mavericks,0020800433,2008-12-26,DAL @ UTA,L,240,88,33,81,0.407,7,24,0.292,15,17,0.882,12,27,39,18,10,5,15,22,-9.0
22008,1610612742,DAL,Dallas Mavericks,0020800425,2008-12-25,DAL @ POR,W,242,102,40,82,0.488,7,21,0.333,15,18,0.833,16,26,42,21,5,3,13,22,8.0
22008,1610612742,DAL,Dallas Mavericks,0020800418,2008-12-23,DAL vs. MEM,W,241,100,41,82,0.5,7,19,0.368,11,14,0.786,11,38,49,28,7,8,15,17,18.0
22008,1610612742,DAL,Dallas Mavericks,0020800401,2008-12-21,DAL @ WAS,W,239,97,40,87,0.46,5,30,0.167,12,14,0.857,17,29,46,23,10,5,13,15,11.0
22008,1610612742,DAL,Dallas Mavericks,0020800381,2008-12-19,DAL @ NJN,L,238,97,32,77,0.416,8,21,0.381,25,29,0.862,7,29,36,22,5,7,14,16,-24.0
22008,1610612742,DAL,Dallas Mavericks,0020800369,2008-12-17,DAL @ TOR,W,241,96,39,78,0.5,9,23,0.391,9,10,0.9,8,39,47,21,2,4,13,16,10.0
22008,1610612742,DAL,Dallas Mavericks,0020800356,2008-12-15,DAL vs. DEN,L,239,88,29,83,0.349,10,30,0.333,20,24,0.833,13,35,48,20,8,7,13,15,-10.0
22008,1610612742,DAL,Dallas Mavericks,0020800341,2008-12-13,DAL vs. OKC,W,239,103,41,81,0.506,7,20,0.35,14,20,0.7,9,29,38,24,4,6,12,16,4.0
22008,1610612742,DAL,Dallas Mavericks,0020800324,2008-12-11,DAL vs. CHA,W,241,95,36,80,0.45,8,20,0.4,15,16,0.938,9,29,38,25,6,1,7,11,5.0
22008,1610612742,DAL,Dallas Mavericks,0020800309,2008-12-09,DAL vs. SAS,L,290,126,48,93,0.516,9,24,0.375,21,28,0.75,9,39,48,28,3,4,13,20,-7.0
22008,1610612742,DAL,Dallas Mavericks,0020800293,2008-12-06,DAL vs. ATL,W,240,100,40,84,0.476,3,16,0.188,17,21,0.81,14,34,48,19,8,2,16,22,2.0
22008,1610612742,DAL,Dallas Mavericks,0020800274,2008-12-04,DAL vs. PHX,W,241,112,45,88,0.511,7,17,0.412,15,20,0.75,15,33,48,25,7,7,14,21,15.0
22008,1610612742,DAL,Dallas Mavericks,0020800259,2008-12-02,DAL vs. LAC,W,238,100,39,87,0.448,8,23,0.348,14,19,0.737,13,31,44,21,8,6,9,11,2.0
22008,1610612742,DAL,Dallas Mavericks,0020800245,2008-11-29,DAL @ SAC,W,242,101,36,83,0.434,7,17,0.412,22,26,0.846,12,34,46,20,7,4,12,18,23.0
22008,1610612742,DAL,Dallas Mavericks,0020800235,2008-11-28,DAL @ LAL,L,241,107,43,84,0.512,13,29,0.448,8,9,0.889,8,28,36,32,9,4,14,16,-7.0
22008,1610612742,DAL,Dallas Mavericks,0020800208,2008-11-25,DAL vs. IND,W,241,109,41,85,0.482,5,19,0.263,22,28,0.786,11,32,43,23,9,7,10,19,3.0
22008,1610612742,DAL,Dallas Mavericks,0020800177,2008-11-21,DAL vs. MEM,W,240,91,30,75,0.4,8,18,0.444,23,26,0.885,10,41,51,19,7,5,17,19,15.0
22008,1610612742,DAL,Dallas Mavericks,0020800162,2008-11-19,DAL @ HOU,W,242,96,35,77,0.455,6,17,0.353,20,26,0.769,5,41,46,17,7,5,16,22,10.0
22008,1610612742,DAL,Dallas Mavericks,0020800149,2008-11-18,DAL @ CHA,W,240,100,38,76,0.5,4,17,0.235,20,27,0.741,12,38,50,20,5,9,17,22,17.0
22008,1610612742,DAL,Dallas Mavericks,0020800142,2008-11-16,DAL @ NYK,W,265,124,47,107,0.439,7,17,0.412,23,31,0.742,18,40,58,22,11,4,9,17,10.0
22008,1610612742,DAL,Dallas Mavericks,0020800128,2008-11-14,DAL vs. ORL,L,240,100,38,87,0.437,5,16,0.313,19,23,0.826,16,38,54,17,11,5,16,22,-2.0
22008,1610612742,DAL,Dallas Mavericks,0020800118,2008-11-13,DAL @ CHI,L,239,91,32,87,0.368,4,15,0.267,23,30,0.767,16,38,54,15,3,7,13,22,-7.0
22008,1610612742,DAL,Dallas Mavericks,0020800102,2008-11-11,DAL vs. LAL,L,238,99,36,86,0.419,6,22,0.273,21,28,0.75,20,34,54,20,10,9,21,21,-7.0
22008,1610612742,DAL,Dallas Mavericks,0020800087,2008-11-09,DAL @ LAC,L,240,92,36,87,0.414,3,18,0.167,17,23,0.739,11,33,44,21,11,2,12,19,-11.0
22008,1610612742,DAL,Dallas Mavericks,0020800076,2008-11-07,DAL @ DEN,L,240,105,39,96,0.406,13,35,0.371,14,16,0.875,17,33,50,24,6,8,17,29,-3.0
22008,1610612742,DAL,Dallas Mavericks,0020800050,2008-11-04,DAL @ SAS,W,240,98,43,81,0.531,7,17,0.412,5,5,1.0,9,36,45,22,4,1,7,15,17.0
22008,1610612742,DAL,Dallas Mavericks,0020800046,2008-11-03,DAL vs. CLE,L,240,81,29,71,0.408,3,15,0.2,20,26,0.769,9,26,35,16,5,3,14,20,-19.0
22008,1610612742,DAL,Dallas Mavericks,0020800032,2008-11-01,DAL @ MIN,W,240,95,37,83,0.446,5,16,0.313,16,20,0.8,7,31,38,18,10,4,11,20,10.0
22008,1610612742,DAL,Dallas Mavericks,0020800017,2008-10-30,DAL vs. HOU,L,240,102,35,84,0.417,4,16,0.25,28,34,0.824,10,30,40,23,7,5,8,22,-10.0
12008,1610612742,DAL,Dallas Mavericks,0010800109,2008-10-23,DAL vs. IND,L,241,91,33,86,0.384,4,15,0.267,21,24,0.875,10,40,50,18,4,6,22,22,-23.0
12008,1610612742,DAL,Dallas Mavericks,0010800093,2008-10-21,DAL vs. CHI,L,240,105,45,84,0.536,5,14,0.357,10,19,0.526,8,31,39,27,8,7,20,27,-4.0
12008,1610612742,DAL,Dallas Mavericks,0010800078,2008-10-18,DAL vs. SAC,W,241,124,43,78,0.551,8,18,0.444,30,40,0.75,5,32,37,25,10,6,16,27,15.0
12008,1610612742,DAL,Dallas Mavericks,0010800063,2008-10-16,DAL @ DET,L,241,81,26,68,0.382,7,16,0.438,22,30,0.733,7,34,41,13,3,2,17,27,-4.0
12008,1610612742,DAL,Dallas Mavericks,0010800054,2008-10-15,DAL @ IND,L,240,93,33,84,0.393,4,21,0.19,23,37,0.622,11,32,43,15,11,11,14,22,-7.0
12008,1610612742,DAL,Dallas Mavericks,0010800033,2008-10-10,DAL @ MIL,W,241,105,35,73,0.479,14,25,0.56,21,28,0.75,12,30,42,25,5,2,11,24,22.0
12008,1610612742,DAL,Dallas Mavericks,0010800021,2008-10-09,DAL @ CHI,W,239,110,42,91,0.462,4,10,0.4,22,28,0.786,13,28,41,21,15,6,14,32,8.0
12008,1610612742,DAL,Dallas Mavericks,0010800008,2008-10-07,DAL vs. WAS,W,243,108,44,83,0.53,5,16,0.313,15,28,0.536,12,43,55,26,10,8,24,19,26.0
42007,1610612742,DAL,Dallas Mavericks,0040700155,2008-04-29,DAL @ NOH,L,241,94,35,82,0.427,9,26,0.346,15,19,0.789,15,26,41,25,2,3,8,18,-5.0
42007,1610612742,DAL,Dallas Mavericks,0040700154,2008-04-27,DAL vs. NOH,L,239,84,32,89,0.36,8,25,0.32,12,16,0.75,16,31,47,12,2,4,8,19,-13.0
42007,1610612742,DAL,Dallas Mavericks,0040700153,2008-04-25,DAL vs. NOH,W,239,97,32,75,0.427,5,17,0.294,28,38,0.737,14,38,52,20,6,7,7,16,10.0
42007,1610612742,DAL,Dallas Mavericks,0040700152,2008-04-22,DAL @ NOH,L,240,103,33,70,0.471,7,14,0.5,30,39,0.769,10,28,38,21,6,1,15,28,-24.0
42007,1610612742,DAL,Dallas Mavericks,0040700151,2008-04-19,DAL @ NOH,L,240,92,26,78,0.333,7,22,0.318,33,38,0.868,17,31,48,19,4,5,14,22,-12.0
22007,1610612742,DAL,Dallas Mavericks,0020701227,2008-04-16,DAL vs. NOH,W,239,111,39,89,0.438,10,27,0.37,23,25,0.92,14,31,45,21,3,2,6,17,13.0
22007,1610612742,DAL,Dallas Mavericks,0020701202,2008-04-13,DAL @ SEA,L,240,95,36,89,0.404,7,22,0.318,16,19,0.842,12,35,47,23,3,3,8,25,-4.0
22007,1610612742,DAL,Dallas Mavericks,0020701195,2008-04-12,DAL @ POR,L,240,105,40,80,0.5,7,19,0.368,18,23,0.783,9,24,33,29,3,0,8,18,-3.0
22007,1610612742,DAL,Dallas Mavericks,0020701174,2008-04-10,DAL vs. UTA,W,239,97,33,74,0.446,8,15,0.533,23,25,0.92,7,28,35,17,6,8,6,14,3.0
22007,1610612742,DAL,Dallas Mavericks,0020701160,2008-04-08,DAL vs. SEA,W,240,99,39,77,0.506,7,16,0.438,14,17,0.824,4,39,43,27,2,4,7,19,16.0
22007,1610612742,DAL,Dallas Mavericks,0020701144,2008-04-06,DAL @ PHX,W,240,105,41,87,0.471,1,10,0.1,22,25,0.88,13,31,44,18,8,7,6,21,7.0
22007,1610612742,DAL,Dallas Mavericks,0020701135,2008-04-04,DAL @ LAL,L,240,108,43,82,0.524,6,18,0.333,16,24,0.667,13,26,39,19,5,1,8,26,-4.0
22007,1610612742,DAL,Dallas Mavericks,0020701120,2008-04-02,DAL vs. GSW,W,241,111,45,94,0.479,7,21,0.333,14,16,0.875,17,39,56,35,10,6,11,15,25.0
22007,1610612742,DAL,Dallas Mavericks,0020701104,2008-03-31,DAL @ LAC,W,241,93,33,74,0.446,4,15,0.267,23,30,0.767,5,26,31,17,11,5,13,28,7.0
22007,1610612742,DAL,Dallas Mavericks,0020701096,2008-03-30,DAL @ GSW,L,241,104,35,78,0.449,6,17,0.353,28,32,0.875,9,28,37,28,5,3,13,27,-10.0
22007,1610612742,DAL,Dallas Mavericks,0020701071,2008-03-27,DAL @ DEN,L,241,105,41,81,0.506,6,23,0.261,17,26,0.654,13,26,39,30,8,1,17,23,-13.0
22007,1610612742,DAL,Dallas Mavericks,0020701055,2008-03-25,DAL vs. LAC,W,239,103,36,82,0.439,5,17,0.294,26,31,0.839,18,32,50,16,9,1,14,20,13.0
22007,1610612742,DAL,Dallas Mavericks,0020701040,2008-03-23,DAL vs. SAS,L,240,81,33,76,0.434,6,20,0.3,9,11,0.818,3,40,43,16,3,10,10,26,-7.0
22007,1610612742,DAL,Dallas Mavericks,0020701017,2008-03-20,DAL vs. BOS,L,240,90,33,84,0.393,6,18,0.333,18,24,0.75,9,42,51,19,2,12,14,22,-4.0
22007,1610612742,DAL,Dallas Mavericks,0020701003,2008-03-18,DAL vs. LAL,L,239,100,32,72,0.444,6,17,0.353,30,38,0.789,8,35,43,15,6,11,14,22,-2.0
22007,1610612742,DAL,Dallas Mavericks,0020700984,2008-03-16,DAL @ MIA,W,239,98,38,75,0.507,6,17,0.353,16,21,0.762,9,33,42,19,10,4,16,19,25.0
22007,1610612742,DAL,Dallas Mavericks,0020700973,2008-03-14,DAL vs. IND,W,240,116,47,81,0.58,11,23,0.478,11,17,0.647,8,36,44,31,3,6,14,27,19.0
22007,1610612742,DAL,Dallas Mavericks,0020700960,2008-03-12,DAL vs. CHA,W,239,118,43,80,0.538,10,24,0.417,22,26,0.846,9,38,47,34,9,9,12,21,25.0
22007,1610612742,DAL,Dallas Mavericks,0020700944,2008-03-10,DAL vs. NYK,W,241,108,41,78,0.526,2,6,0.333,24,31,0.774,8,46,54,32,9,6,14,20,29.0
22007,1610612742,DAL,Dallas Mavericks,0020700931,2008-03-08,DAL vs. NJN,W,239,111,37,78,0.474,9,13,0.692,28,33,0.848,14,39,53,26,5,5,16,30,20.0
22007,1610612742,DAL,Dallas Mavericks,0020700911,2008-03-06,DAL vs. HOU,L,240,98,37,83,0.446,7,12,0.583,17,23,0.739,13,28,41,20,1,4,12,20,-15.0
22007,1610612742,DAL,Dallas Mavericks,0020700887,2008-03-03,DAL @ UTA,L,239,110,37,74,0.5,7,17,0.412,29,34,0.853,7,25,32,18,4,3,14,23,-6.0
22007,1610612742,DAL,Dallas Mavericks,0020700876,2008-03-02,DAL @ LAL,L,264,104,38,103,0.369,11,27,0.407,17,25,0.68,17,36,53,23,7,2,10,29,-4.0
22007,1610612742,DAL,Dallas Mavericks,0020700865,2008-02-29,DAL vs. SAC,W,241,115,46,94,0.489,5,12,0.417,18,20,0.9,15,34,49,24,6,6,8,20,9.0
22007,1610612742,DAL,Dallas Mavericks,0020700856,2008-02-28,DAL @ SAS,L,240,94,32,74,0.432,4,14,0.286,26,31,0.839,9,35,44,17,4,3,11,19,-3.0
